"","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","shape","name","trial_name","object","correct","phase","objSize","subid","block","size_bin","log_rt"
"1373",NA,"<div id='rectangle'></div>",NA,"html-keyboard-response",100,228143,"0.0-6.0-1.17","null",7,"toma","feedback","big",0,"testing",453.125551862018,"dlag_fjym_uwvd",12,8,NA
"1374",1040.00000003725,"<div class='displayed'><div style='width: 700px;'><div style='float: center;'><img src='stim-images/object7bluebig.jpg' width='459.9181187045982' height='459.9181187045982'></img></div></div></div><div id='rectangle'></div>",NA,"html-keyboard-response",101,229189,"0.0-6.0-0.18","70",7,"toma","trial","big",1,"testing",459.918118704598,"dlag_fjym_uwvd",12,8,6.94697599217124
"1375",NA,"<div id='rectangle'></div>",NA,"html-keyboard-response",102,230192,"0.0-6.0-1.18","null",7,"toma","feedback","big",0,"testing",459.918118704598,"dlag_fjym_uwvd",12,8,NA
"1376",1448.00000003306,"<div class='displayed'><div style='width: 700px;'><div style='float: center;'><img src='stim-images/object7bluebig.jpg' width='352.492560902704' height='352.492560902704'></img></div></div></div><div id='rectangle'></div>",NA,"html-keyboard-response",103,231641,"0.0-6.0-0.19","70",7,"toma","trial","big",1,"testing",352.492560902704,"dlag_fjym_uwvd",12,6,7.27793857296849
"1377",NA,"<div id='rectangle'></div>",NA,"html-keyboard-response",104,232646,"0.0-6.0-1.19","null",7,"toma","feedback","big",0,"testing",352.492560902704,"dlag_fjym_uwvd",13,6,NA
"1378",7793.00000000512,"<b>Thank you for completing this experiment!</b><p></p><p class='block-text-debrief'>This experiment is a replication of previous work on category learning from direct experience showing that people categorize typical members of a category more quickly than atypical ones. In this case, we are looking to see if participants are faster to categorize alien fruits that are more typical of their categories (closer to the center of the size distribution of the category). That is, participants will categorize big tomas and small sprocks more quickly than small tomas and big sprocks.</p><p>Thank you for your participation!</p>",0,"html-button-response",105,240441,"0.0-7.0",NA,NA,NA,NA,NA,NA,NA,NA,"dlag_fjym_uwvd",13,NA,8.96098117384422
"1379",13427.5500000222,"<div id='consent'><img src='img/cmu_logo.png' alt='Carnegie Mellon University'><p id='logo-text'><u>Online Consent Form</u></p><small><p class='block-text-wide'>This game is part of a research study conducted by Daniel Yurovsky at Carnegie Mellon University. </p><p class='block-text-wide'><b>Summary</b>  In this game, you be presented a series of inoffensive stimuli designed to measure how people learn and communicate. You will be asked to make responses via mouse and keyboard. There are no foreseeable risks to you in this study, and participation will take no more than 10 minutes. Being in this study is voluntary - it is your choice.</p><p class='block-text-wide'><b>Purpose</b> In this study, we are investigating the development of language and communication.  Our research explores how infants and young children learn new words so quickly from the language spoken around them, as well as how adults learn language.  We are also interested in how adults foster this rapid vocabulary growth.</p><p class='block-text-wide'><b>Procedures</b> We will present you with a variety of stimuli, including natural and artificial language samples, pictures of known or unknown objects, and/or movies of people talking. Sometimes some of the speech you will hear will be from a foreign or made-up language. You will be asked to make judgments about these stimuli using the mouse and keyboard. We expect that this study will take around 5 minutes and can completed online in your browser.</p><p class='block-text-wide'><b>Participant Requirements</b> Participation in this study is limited to individuals age 18 and older who are fluent speakers of English.</p><p class='block-text-wide'><b>Risks</b> The risks and discomfort associated with participation in this study are no greater than those ordinarily encountered in daily life or during other online activities. You may become bored with the game.<p class='block-text-wide'><b>Benefits</b> There may be no personal benefit from your participation in the study but the knowledge received may be of value to humanity.<p class='block-text-wide'><b>Compensation & Costs</b> You will be compensated at the rate at least $6/hour for your participation in this research. This duration is determined by the maximum time allotted for this study, not the amount of time you take to complete it.<br>There will be no cost to you if you participate in this study.</p><p class='block-text-wide'><b>Future Use of Information and/or Bio-Specimens</b> In the future, once we have removed all identifiable information from your data, we may use the data for our future research studies, or we may distribute the data to other investigators for their research studies.  We would do this without getting additional informed consent from you (or your legally authorized representative).  Sharing of data with other researchers will only be done in such a manner that you will not be identified.<p class='block-text-wide'><b>Confidentiality</b> The data captured for the research does not include any personally identifiable information about you beyond your Amazon Mechanical Turk id and IP address.<p class='block-text-wide'><b>Right to Ask Questions & Contact Information</b> If you have any questions about this study, you should feel free to ask them by contacting the Principal Investigator now at: Daniel Yurovsky, Psychology Department, 5000 Forbes Ave, Pittsburgh, PA 15213. Phone: (412) 268-6266 Email: yurovsky@cmu.edu. If you have questions later, desire additional information, or wish to withdraw your participation please contact the Principal Investigator by mail, phone or e-mail in accordance with the contact information listed above.<br>If you have questions pertaining to your rights as a research participant; or to report concerns to this study, you should contact the Office of Research integrity and Compliance at Carnegie Mellon University. Email: irb-review@andrew.cmu.edu. Phone: 412-268-1901 or 412-268-5460. </p><p class='block-text-wide'><b>Voluntary Participation</b> Your participation in this research is voluntary. You may discontinue participation at any time during the research activity. You may print a copy of this consent form for your records.</p><p class='block-text-wide'>I am age 18 or older.<input type='radio' name='age' value='eighteen' onclick=enable('start')> Yes<input type='radio' name='age' value='not_eighteen' onclick=disable('start')> No</p><p class='block-text-wide'>I have read and understand the information above.<input type='radio' name='understand' value='understood' onclick=enable('start')> Yes<input type='radio' name='understand' value='not_understood' onclick=disable('start')> No</p><p class='block-text-wide'>I want to participate in this research and continue with the game.<input type='radio' name='give_consent' value='consent' onclick=enable('start')> Yes<input type='radio' name='give_consent' value='not_consent' onclick=disable('start')> No </p></small></div>",0,"html-button-response",0,13569,"0.0-0.0",NA,NA,NA,NA,NA,NA,NA,NA,"dunz_phik_ehrm",0,NA,9.50506384547569
"1380",5733.64500002936,"Press the keyboard key of the letter that comes after the letter d in the alphabet.",NA,"html-keyboard-response",1,19314,"0.0-1.0","69",NA,NA,NA,NA,NA,NA,NA,"dunz_phik_ehrm",0,NA,8.65410673312619
"1381",4022.83999999054,"img/speaker.png",0,"image-button-response",2,23344,"0.0-2.0",NA,NA,NA,NA,NA,NA,NA,NA,"dunz_phik_ehrm",0,NA,8.2997433998416
"1382",6316.4950000355,"<b>Instructions</b><p>You will see images of two categories of alien fruits, named gade and boti .</p> <p>They will come out in random order, one at a time.</p><p>For one category, press the ""F"" key, and for the other category, press the ""J"" key. </p><p>You won't know which key corresponds to which fruit at first, but make your best guesses and over time, you will learn.</p><p>Remember, you will use the ""F"" and ""J"" keys to categorize the fruits.</p><p>Press the space bar to begin.</p>",NA,"html-keyboard-response",3,29665,"0.0-3.0","32",NA,NA,NA,NA,NA,NA,NA,"dunz_phik_ehrm",0,NA,8.75091974469779
"1383",2496.53000000399,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='411.52694509095596' height='411.52694509095596'></img></div></div></div>",NA,"html-keyboard-response",4,32196,"0.0-4.0-0.0","70",12,"gade","trial","big",1,"training",411.526945090956,"dunz_phik_ehrm",0,7,7.82265704669361
"1384",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",5,33454,"0.0-4.0-1.0","null",12,"gade","feedback","big",0,"training",411.526945090956,"dunz_phik_ehrm",0,7,NA
"1385",2189.28499997128,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='378.2941066183464' height='378.2941066183464'></img></div></div></div>",NA,"html-keyboard-response",6,35652,"0.0-4.0-0.1","70",12,"gade","trial","big",1,"training",378.294106618346,"dunz_phik_ehrm",0,6,7.69133028547165
"1386",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",7,36911,"0.0-4.0-1.1","null",12,"gade","feedback","big",0,"training",378.294106618346,"dunz_phik_ehrm",0,6,NA
"1387",880.535000003874,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='397.6563527698954' height='397.6563527698954'></img></div></div></div>",NA,"html-keyboard-response",8,37799,"0.0-4.0-0.2","70",12,"gade","trial","big",1,"training",397.656352769895,"dunz_phik_ehrm",1,7,6.78052967729261
"1388",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",9,39058,"0.0-4.0-1.2","null",12,"gade","feedback","big",0,"training",397.656352769895,"dunz_phik_ehrm",1,7,NA
"1389",779.095000005327,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='345.8745667226404' height='345.8745667226404'></img></div></div></div>",NA,"html-keyboard-response",10,39857,"0.0-4.0-0.3","70",12,"gade","trial","big",1,"training",345.87456672264,"dunz_phik_ehrm",1,6,6.65813298966165
"1390",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",11,41118,"0.0-4.0-1.3","null",12,"gade","feedback","big",0,"training",345.87456672264,"dunz_phik_ehrm",1,6,NA
"1391",854.105000034906,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='274.33703686106423' height='274.33703686106423'></img></div></div></div>",NA,"html-keyboard-response",12,41989,"0.0-4.0-0.4","70",12,"gade","trial","big",1,"training",274.337036861064,"dunz_phik_ehrm",1,4,6.75005413709128
"1392",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",13,43247,"0.0-4.0-1.4","null",12,"gade","feedback","big",0,"training",274.337036861064,"dunz_phik_ehrm",1,4,NA
"1393",723.649999999907,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='366.9952296432693' height='366.9952296432693'></img></div></div></div>",NA,"html-keyboard-response",14,43977,"0.0-4.0-0.5","70",12,"gade","trial","big",1,"training",366.995229643269,"dunz_phik_ehrm",1,6,6.58430785008349
"1394",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",15,45232,"0.0-4.0-1.5","null",12,"gade","feedback","big",0,"training",366.995229643269,"dunz_phik_ehrm",1,6,NA
"1395",696.849999949336,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='434.43402597041455' height='434.43402597041455'></img></div></div></div>",NA,"html-keyboard-response",16,45937,"0.0-4.0-0.6","70",12,"gade","trial","big",1,"training",434.434025970415,"dunz_phik_ehrm",2,8,6.54657017949281
"1396",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",17,47199,"0.0-4.0-1.6","null",12,"gade","feedback","big",0,"training",434.434025970415,"dunz_phik_ehrm",2,8,NA
"1397",1074.29999997839,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='182.3639548955729' height='182.3639548955729'></img></div></div></div>",NA,"html-keyboard-response",18,48284,"0.0-4.0-0.7","74",20,"boti","trial","small",1,"training",182.363954895573,"dunz_phik_ehrm",2,2,6.97942456565238
"1398",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",19,49544,"0.0-4.0-1.7","null",20,"boti","feedback","small",0,"training",182.363954895573,"dunz_phik_ehrm",2,2,NA
"1399",492.94500000542,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='220.7075117020633' height='220.7075117020633'></img></div></div></div>",NA,"html-keyboard-response",20,50046,"0.0-4.0-0.8","74",20,"boti","trial","small",1,"training",220.707511702063,"dunz_phik_ehrm",2,3,6.20039760596407
"1400",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",21,51303,"0.0-4.0-1.8","null",20,"boti","feedback","small",0,"training",220.707511702063,"dunz_phik_ehrm",2,3,NA
"1401",418.145000003278,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='214.09313530337278' height='214.09313530337278'></img></div></div></div>",NA,"html-keyboard-response",22,51733,"0.0-4.0-0.9","74",20,"boti","trial","small",1,"training",214.093135303373,"dunz_phik_ehrm",2,2,6.03582826233234
"1402",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",23,52995,"0.0-4.0-1.9","null",20,"boti","feedback","small",0,"training",214.093135303373,"dunz_phik_ehrm",2,2,NA
"1403",469.769999966957,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='154.38431250790396' height='154.38431250790396'></img></div></div></div>",NA,"html-keyboard-response",24,53473,"0.0-4.0-0.10","74",20,"boti","trial","small",1,"training",154.384312507904,"dunz_phik_ehrm",3,1,6.15224321315512
"1404",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",25,54729,"0.0-4.0-1.10","null",20,"boti","feedback","small",0,"training",154.384312507904,"dunz_phik_ehrm",3,1,NA
"1405",477.095000038389,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='200.8328929426587' height='200.8328929426587'></img></div></div></div>",NA,"html-keyboard-response",26,55213,"0.0-4.0-0.11","74",20,"boti","trial","small",1,"training",200.832892942659,"dunz_phik_ehrm",3,2,6.16771563256438
"1406",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",27,56469,"0.0-4.0-1.11","null",20,"boti","feedback","small",0,"training",200.832892942659,"dunz_phik_ehrm",3,2,NA
"1407",402.375000005122,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='214.62137193434876' height='214.62137193434876'></img></div></div></div>",NA,"html-keyboard-response",28,56880,"0.0-4.0-0.12","74",20,"boti","trial","small",1,"training",214.621371934349,"dunz_phik_ehrm",3,2,5.9973844896317
"1408",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",29,58136,"0.0-4.0-1.12","null",20,"boti","feedback","small",0,"training",214.621371934349,"dunz_phik_ehrm",3,2,NA
"1409",504.41499997396,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='345.03193502811496' height='345.03193502811496'></img></div></div></div>",NA,"html-keyboard-response",30,58647,"0.0-4.0-0.13","70",12,"gade","trial","big",1,"training",345.031935028115,"dunz_phik_ehrm",3,6,6.2233993418999
"1410",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",31,59905,"0.0-4.0-1.13","null",12,"gade","feedback","big",0,"training",345.031935028115,"dunz_phik_ehrm",3,6,NA
"1411",472.454999980982,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='270.5892822567986' height='270.5892822567986'></img></div></div></div>",NA,"html-keyboard-response",32,60386,"0.0-4.0-0.14","70",12,"gade","trial","big",1,"training",270.589282256799,"dunz_phik_ehrm",4,4,6.15794250426287
"1412",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",33,61644,"0.0-4.0-1.14","null",12,"gade","feedback","big",0,"training",270.589282256799,"dunz_phik_ehrm",4,4,NA
"1413",399.669999955222,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='216.46048149715224' height='216.46048149715224'></img></div></div></div>",NA,"html-keyboard-response",34,62052,"0.0-4.0-0.15","74",20,"boti","trial","small",1,"training",216.460481497152,"dunz_phik_ehrm",4,2,5.99063920649616
"1414",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",35,63309,"0.0-4.0-1.15","null",20,"boti","feedback","small",0,"training",216.460481497152,"dunz_phik_ehrm",4,2,NA
"1415",380.439999978989,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='351.85346712542787' height='351.85346712542787'></img></div></div></div>",NA,"html-keyboard-response",36,63701,"0.0-4.0-0.16","70",12,"gade","trial","big",1,"training",351.853467125428,"dunz_phik_ehrm",4,6,5.94132847755896
"1416",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",37,64958,"0.0-4.0-1.16","null",12,"gade","feedback","big",0,"training",351.853467125428,"dunz_phik_ehrm",4,6,NA
"1417",352.49499999918,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='188.69951898223837' height='188.69951898223837'></img></div></div></div>",NA,"html-keyboard-response",38,65323,"0.0-4.0-0.17","74",20,"boti","trial","small",1,"training",188.699518982238,"dunz_phik_ehrm",4,2,5.86503643775224
"1418",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",39,66578,"0.0-4.0-1.17","null",20,"boti","feedback","small",0,"training",188.699518982238,"dunz_phik_ehrm",4,2,NA
"1419",318.250000011176,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='387.323184990545' height='387.323184990545'></img></div></div></div>",NA,"html-keyboard-response",40,66903,"0.0-4.0-0.18","70",12,"gade","trial","big",1,"training",387.323184990545,"dunz_phik_ehrm",5,7,5.76283723747263
"1420",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",41,68159,"0.0-4.0-1.18","null",12,"gade","feedback","big",0,"training",387.323184990545,"dunz_phik_ehrm",5,7,NA
"1421",464.195000007749,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='380.3311678004552' height='380.3311678004552'></img></div></div></div>",NA,"html-keyboard-response",42,68630,"0.0-4.0-0.19","70",12,"gade","trial","big",1,"training",380.331167800455,"dunz_phik_ehrm",5,7,6.14030472257972
"1422",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",43,69890,"0.0-4.0-1.19","null",12,"gade","feedback","big",0,"training",380.331167800455,"dunz_phik_ehrm",5,7,NA
"1423",425.054999999702,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='341.19812654807555' height='341.19812654807555'></img></div></div></div>",NA,"html-keyboard-response",44,70325,"0.0-4.0-0.20","70",12,"gade","trial","big",1,"training",341.198126548076,"dunz_phik_ehrm",5,6,6.05221857231544
"1424",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",45,71588,"0.0-4.0-1.20","null",12,"gade","feedback","big",0,"training",341.198126548076,"dunz_phik_ehrm",5,6,NA
"1425",321.884999983013,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='192.22182270030066' height='192.22182270030066'></img></div></div></div>",NA,"html-keyboard-response",46,71921,"0.0-4.0-0.21","74",20,"boti","trial","small",1,"training",192.221822700301,"dunz_phik_ehrm",5,2,5.77419433884379
"1426",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",47,73178,"0.0-4.0-1.21","null",20,"boti","feedback","small",0,"training",192.221822700301,"dunz_phik_ehrm",5,2,NA
"1427",370.959999971092,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='254.1314218077981' height='254.1314218077981'></img></div></div></div>",NA,"html-keyboard-response",48,73560,"0.0-4.0-0.22","74",20,"boti","trial","small",1,"training",254.131421807798,"dunz_phik_ehrm",6,3,5.91609424000528
"1428",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",49,74818,"0.0-4.0-1.22","null",20,"boti","feedback","small",0,"training",254.131421807798,"dunz_phik_ehrm",6,3,NA
"1429",389.379999949597,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='312.70323691120336' height='312.70323691120336'></img></div></div></div>",NA,"html-keyboard-response",50,75220,"0.0-4.0-0.23","70",12,"gade","trial","big",1,"training",312.703236911203,"dunz_phik_ehrm",6,5,5.96455573042132
"1430",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",51,76479,"0.0-4.0-1.23","null",12,"gade","feedback","big",0,"training",312.703236911203,"dunz_phik_ehrm",6,5,NA
"1431",398.084999993443,"<audio src='stimsounds/gade.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object12bluebig.jpg' width='341.610096268298' height='341.610096268298'></img></div></div></div>",NA,"html-keyboard-response",52,76887,"0.0-4.0-0.24","70",12,"gade","trial","big",1,"training",341.610096268298,"dunz_phik_ehrm",6,6,5.9866655503048
"1432",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",53,78149,"0.0-4.0-1.24","null",12,"gade","feedback","big",0,"training",341.610096268298,"dunz_phik_ehrm",6,6,NA
"1433",379.220000002533,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='241.40580628608836' height='241.40580628608836'></img></div></div></div>",NA,"html-keyboard-response",54,78535,"0.0-4.0-0.25","74",20,"boti","trial","small",1,"training",241.405806286088,"dunz_phik_ehrm",6,3,5.93811651161274
"1434",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",55,79795,"0.0-4.0-1.25","null",20,"boti","feedback","small",0,"training",241.405806286088,"dunz_phik_ehrm",6,3,NA
"1435",346.669999998994,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='204.11941753312064' height='204.11941753312064'></img></div></div></div>",NA,"html-keyboard-response",56,80150,"0.0-4.0-0.26","74",20,"boti","trial","small",1,"training",204.119417533121,"dunz_phik_ehrm",7,2,5.8483733188028
"1436",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",57,81406,"0.0-4.0-1.26","null",20,"boti","feedback","small",0,"training",204.119417533121,"dunz_phik_ehrm",7,2,NA
"1437",350.830000010319,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='151.2705425232622' height='151.2705425232622'></img></div></div></div>",NA,"html-keyboard-response",58,81768,"0.0-4.0-0.27","74",20,"boti","trial","small",1,"training",151.270542523262,"dunz_phik_ehrm",7,1,5.86030177568505
"1438",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",59,83026,"0.0-4.0-1.27","null",20,"boti","feedback","small",0,"training",151.270542523262,"dunz_phik_ehrm",7,1,NA
"1439",422.574999975041,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='173.74963612719318' height='173.74963612719318'></img></div></div></div>",NA,"html-keyboard-response",60,83455,"0.0-4.0-0.28","74",20,"boti","trial","small",1,"training",173.749636127193,"dunz_phik_ehrm",7,1,6.04636694577718
"1440",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",61,84713,"0.0-4.0-1.28","null",20,"boti","feedback","small",0,"training",173.749636127193,"dunz_phik_ehrm",7,1,NA
"1441",370.280000031926,"<audio src='stimsounds/boti.mp3', autoplay='true'></audio><div class='displayed'><div style='width: 700px;'><div style='float: center;'><div id='rectangle'></div><img src='stim-images/object20bluebig.jpg' width='142.36027625234374' height='142.36027625234374'></img></div></div></div>",NA,"html-keyboard-response",62,85098,"0.0-4.0-0.29","74",20,"boti","trial","small",1,"training",142.360276252344,"dunz_phik_ehrm",7,1,5.91425947628523
"1442",NA,"<audio src='stimsounds/empty.wav', autoplay='true'></audio><div id='rectangle'></div>",NA,"html-keyboard-response",63,86354,"0.0-4.0-1.29","null",20,"boti","feedback","small",0,"training",142.360276252344,"dunz_phik_ehrm",7,1,NA
"1443",4460.60499997111,"We will now begin the testing phase. <p>Press F for gade. Press J for boti. Please go as quickly as you can without making mistakes.</p> <p>Press Space to begin.</p>",NA,"html-keyboard-response",64,90819,"0.0-5.0-0.0","32",NA,NA,NA,NA,NA,NA,NA,"dunz_phik_ehrm",8,NA,8.40303968603219
"1444",652.479999989737,"<div class='displayed'><div style='width: 700px;'><div style='float: center;'><img src='stim-images/object12bluebig.jpg' width='367.4720139513448' height='367.4720139513448'></img></div></div></div><div id='rectangle'></div>",NA,"html-keyboard-response",65,91483,"0.0-6.0-0.0","70",12,"gade","trial","big",1,"testing",367.472013951345,"dunz_phik_ehrm",8,6,6.48078048737036
"1445",NA,"<div id='rectangle'></div>",NA,"html-keyboard-response",66,92486,"0.0-6.0-1.0","null",12,"gade","feedback","big",0,"testing",367.472013951345,"dunz_phik_ehrm",8,6,NA
"1446",309.810000006109,"<div class='displayed'><div style='width: 700px;'><div style='float: center;'><img src='stim-images/object20bluebig.jpg' width='167.98227026411297' height='167.98227026411297'></img></div></div></div><div id='rectangle'></div>",NA,"html-keyboard-response",67,92800,"0.0-6.0-0.1","74",20,"boti","trial","small",1,"testing",167.982270264113,"dunz_phik_ehrm",8,1,5.73595920637114
"1447",NA,"<div id='rectangle'></div>",NA,"html-keyboard-response",68,93807,"0.0-6.0-1.1","null",20,"boti","feedback","small",0,"testing",167.982270264113,"dunz_phik_ehrm",8,1,NA
